"doc_id","sentence_id","word","brand"
19423,1,"flavor","breyers"
19423,2,"disappointed","breyers"
19423,2,"recipe","breyers"
19423,3,"ribbon","breyers"
19423,3,"flavor","breyers"
19425,1,"love","breyers"
19425,1,"product","breyers"
19425,1,"leave","breyers"
19425,1,"chunk","breyers"
19425,2,"leave","breyers"
19425,3,"chunk","breyers"
19425,4,"add","breyers"
19425,4,"back","breyers"
19425,5,"continue","breyers"
19425,5,"buy","breyers"
19426,2,"carmel","breyers"
19426,2,"taste","breyers"
19426,2,"like","breyers"
19426,3,"bite","breyers"
19426,3,"sooo","breyers"
19426,3,"soo","breyers"
19428,1,"like","breyers"
19428,1,"option","breyers"
19428,1,"admittedly","breyers"
19428,2,"bit","breyers"
19428,3,"nonetheless","breyers"
19428,3,"satisfying","breyers"
19428,3,"low","breyers"
19428,3,"carb","breyers"
19428,3,"treat","breyers"
19429,1,"low","breyers"
19429,1,"carb","breyers"
19429,1,"key","breyers"
19429,1,"word","breyers"
19429,2,"luscious","breyers"
19429,2,"ribbon","breyers"
19429,2,"run","breyers"
19431,1,"love","breyers"
19431,4,"bring","breyers"
19431,4,"back","breyers"
19432,1,"disappointed","breyers"
19432,1,"product","breyers"
19432,2,"purchase","breyers"
19432,3,"dog","breyers"
19432,3,"enjoy","breyers"
19432,4,"end","breyers"
19432,4,"throw","breyers"
19433,1,"turn","breyers"
19433,1,"fantastic","breyers"
19433,1,"treat","breyers"
19433,2,"request","breyers"
19433,2,"hand","breyers"
19433,2,"down","breyers"
19433,2,"favorite","breyers"
19433,2,"flavor","breyers"
19434,1,"buy","breyers"
19434,1,"time","breyers"
19434,1,"buy","breyers"
19434,3,"leave","breyers"
19450,1,"company","breyers"
19450,1,"recently","breyers"
19450,1,"formula","breyers"
19450,2,"love","breyers"
19450,2,"fact","breyers"
19450,2,"free","breyers"
19450,2,"today","breyers"
19450,3,"recently","breyers"
19450,3,"purchase","breyers"
19450,3,"local","breyers"
19450,3,"kroger","breyers"
19450,3,"expect","breyers"
19450,3,"quality","breyers"
19450,3,"product","breyers"
19450,4,"product","breyers"
19450,4,"make","breyers"
19450,4,"sick","breyers"
19450,5,"open","breyers"
19450,5,"refund","breyers"
19450,6,"throw","breyers"
19462,1,"smooth","breyers"
19462,1,"creamy","breyers"
19462,1,"taste","breyers"
19462,1,"grade","breyers"
19462,1,"american","breyers"
19462,1,"cow","breyers"
19462,1,"treat","breyers"
19462,1,"artificial","breyers"
19462,1,"growth","breyers"
19462,1,"hormone","breyers"
19462,2,"mix","breyers"
19462,2,"rich","breyers"
19462,2,"make","breyers"
19462,2,"delicious","breyers"
19462,2,"breyers","breyers"
19462,2,"love","breyers"
19462,3,"quality","breyers"
19462,3,"ingredient","breyers"
19462,3,"make","breyers"
19462,3,"delicious","breyers"
19462,4,"pas","breyers"
19472,1,"typically","breyers"
19472,1,"like","breyers"
19472,1,"combine","breyers"
19472,1,"find","breyers"
19472,1,"flavor","breyers"
19472,1,"overpower","breyers"
19472,2,"perfect","breyers"
19472,2,"balance","breyers"
19472,2,"flavor","breyers"
19472,2,"combine","breyers"
19472,3,"flavor","breyers"
19472,3,"chunk","breyers"
19472,3,"add","breyers"
19472,3,"texture","breyers"
19472,4,"creamy","breyers"
19472,5,"smooth","breyers"
19472,5,"creamy","breyers"
19472,6,"enjoy","breyers"
19472,6,"melt","breyers"
19472,6,"fast","breyers"
19472,7,"thing","breyers"
19472,7,"like","breyers"
19472,7,"chunk","breyers"
19472,8,"big","breyers"
19472,8,"freeze","breyers"
19472,8,"hard","breyers"
19472,8,"chewy","breyers"
19474,1,"happy","breyers"
19474,1,"receive","breyers"
19474,1,"free","breyers"
19474,1,"coupon","breyers"
19474,1,"choc","breyers"
19474,1,"vin","breyers"
19474,1,"straw","breyers"
19474,1,"breyers","breyers"
19474,2,"safeway","breyers"
19474,2,"mountain","breyers"
19474,2,"view","breyers"
19474,3,"choc","breyers"
19474,3,"vin","breyers"
19474,3,"straw","breyers"
19474,3,"bag","breyers"
19474,3,"breyers","breyers"
19474,3,"drive","breyers"
19474,3,"mile","breyers"
19474,3,"back","breyers"
19474,3,"home","breyers"
19474,3,"open","breyers"
19474,3,"slope","breyers"
19474,3,"like","breyers"
19474,3,"thaw","breyers"
19474,3,"side","breyers"
19474,3,"miss","breyers"
19474,3,"melt","breyers"
19474,3,"refroze","breyers"
19474,3,"time","breyers"
19474,4,"fan","breyers"
19474,4,"breyers","breyers"
19474,5,"fill","breyers"
19474,5,"issue","breyers"
19474,5,"top","breyers"
19474,5,"retailer","breyers"
19474,5,"stock","breyers"
19474,5,"issue","breyers"
19475,1,"excited","breyers"
19475,1,"free","breyers"
19475,2,"disappointment","breyers"
19475,2,"sign","breyers"
19475,3,"ingredient","breyers"
19475,3,"pink","breyers"
19475,3,"call","breyers"
19475,4,"gross","breyers"
19475,5,"picture","breyers"
19475,5,"carton","breyers"
19475,5,"deceiving","breyers"
19475,5,"show","breyers"
19475,5,"call","breyers"
19475,6,"fact","breyers"
19475,6,"list","breyers"
19475,6,"ingredient","breyers"
19475,7,"disappointed","breyers"
19476,2,"sadness","breyers"
19476,2,"find","breyers"
19476,2,"write","breyers"
19476,2,"letter","breyers"
19476,2,"company","breyers"
19476,2,"hold","breyers"
19476,2,"favor","breyers"
19476,2,"standing","breyers"
19476,2,"compete","breyers"
19476,2,"business","breyers"
19476,3,"frozen","breyers"
19476,3,"treat","breyers"
19476,3,"tasty","breyers"
19476,4,"thing","breyers"
19476,5,"quality","breyers"
19476,5,"package","breyers"
19476,6,"figure","breyers"
19476,6,"rich","breyers"
19476,6,"taste","breyers"
19476,6,"chain","breyers"
19476,6,"poorly","breyers"
19476,6,"mix","breyers"
19476,6,"batch","breyers"
19476,6,"sell","breyers"
19476,7,"air","breyers"
19476,7,"mix","breyers"
19476,7,"box","breyers"
19476,7,"buy","breyers"
19476,8,"volume","breyers"
19476,8,"cost","breyers"
19476,9,"favor","breyers"
19476,9,"box","breyers"
19476,9,"natural","breyers"
19476,9,"gmo","breyers"
19476,9,"free","breyers"
19476,10,"complement","breyers"
19476,10,"short","breyers"
19476,10,"weight","breyers"
19476,10,"volume","breyers"
19476,10,"quality","breyers"
19476,11,"start","breyers"
19476,11,"buy","breyers"
19476,11,"cheap","breyers"
19476,12,"box","breyers"
19476,12,"buy","breyers"
19476,13,"breyers","breyers"
19476,14,"made","breyers"
19476,14,"gmo","breyers"
19476,14,"sourced","breyers"
19476,14,"ingredients","breyers"
19476,18,"time","breyers"
19476,18,"read","breyers"
19476,18,"past","breyers"
19476,18,"great","breyers"
19476,18,"tasting","breyers"
19476,19,"iphone","breyers"
19477,1,"love","breyers"
19477,1,"classic","breyers"
19477,1,"neapolitan","breyers"
19477,2,"pronounce","breyers"
19477,2,"item","breyers"
19477,2,"list","breyers"
19477,2,"ingredient","breyers"
19477,3,"eat","breyers"
19477,3,"naturally","breyers"
19477,3,"source","breyers"
19477,3,"product","breyers"
19477,3,"make","breyers"
19477,3,"pat","breyers"
19477,3,"back","breyers"
19477,5,"texture","breyers"
19477,5,"smooth","breyers"
19477,5,"creamy","breyers"
19477,5,"pack","breyers"
19477,5,"natural","breyers"
19477,5,"flavor","breyers"
19477,5,"people","breyers"
19477,6,"time","breyers"
19477,6,"craving","breyers"
19477,6,"grab","breyers"
19477,6,"gmo","breyers"
19477,6,"selection","breyers"
19477,7,"favorite","breyers"
19477,7,"officially","breyers"
19477,7,"retire","breyers"
19479,1,"like","breyers"
19479,1,"blast","breyers"
19479,1,"childhood","breyers"
19479,1,"mom","breyers"
19479,1,"buy","breyers"
19479,1,"flavor","breyers"
19479,1,"time","breyers"
19479,2,"rich","breyers"
19479,2,"creamy","breyers"
19479,2,"taste","breyers"
19479,2,"like","breyers"
19479,2,"taste","breyers"
19479,2,"like","breyers"
19479,2,"taste","breyers"
19479,2,"like","breyers"
19479,2,"pick","breyers"
19479,3,"yum","breyers"
19484,1,"neapolitan","breyers"
19484,1,"faves","breyers"
19484,2,"flavor","breyers"
19484,2,"delicious","breyers"
19484,3,"favorite","breyers"
19484,4,"ingredient","breyers"
19484,7,"comfortable","breyers"
19484,7,"feed","breyers"
19484,7,"daughter","breyers"
19484,7,"worry","breyers"
19484,7,"ingredient","breyers"
19484,7,"pronounce","breyers"
19484,8,"creamy","breyers"
19484,8,"texture","breyers"
19484,8,"treat","breyers"
19484,8,"mouth","breyers"
19484,8,"summer","breyers"
19484,9,"cool","breyers"
19484,10,"buy","breyers"
19486,1,"taste","breyers"
19486,1,"bad","breyers"
19486,2,"taste","breyers"
19486,2,"taste","breyers"
19486,2,"bad","breyers"
19486,3,"taste","breyers"
19486,4,"taste","breyers"
19486,4,"bad","breyers"
19486,4,"like","breyers"
19486,5,"shakes","breyers"
19486,5,"bad","breyers"
19495,1,"love","breyers"
19495,1,"flavor","breyers"
19495,2,"creamy","breyers"
19495,2,"unlike","breyers"
19495,2,"taste","breyers"
19495,2,"like","breyers"
19495,3,"texture","breyers"
19495,3,"smooth","breyers"
19495,3,"make","breyers"
19495,3,"great","breyers"
19495,3,"summer","breyers"
19495,3,"treat","breyers"
19496,1,"fan","breyers"
19496,1,"neapolitan","breyers"
19496,1,"generally","breyers"
19496,1,"like","breyers"
19496,1,"sense","breyers"
19496,1,"strong","breyers"
19496,1,"work","breyers"
19496,2,"fact","breyers"
19496,2,"suppose","breyers"
19496,2,"kind","breyers"
19496,2,"fail","breyers"
19496,2,"lose","breyers"
19496,3,"dominate","breyers"
19496,3,"flavor","breyers"
19496,3,"palate","breyers"
19496,4,"bad","breyers"
19496,4,"packaging","breyers"
19496,4,"clear","breyers"
19496,5,"fact","breyers"
19496,5,"gmo","breyers"
19496,5,"source","breyers"
19496,5,"material","breyers"
19496,5,"find","breyers"
19496,6,"gluten","breyers"
19496,6,"free","breyers"
19496,6,"pretty","breyers"
19496,6,"bad","breyers"
19496,6,"allergy","breyers"
19496,6,"gluten","breyers"
19496,6,"supposedly","breyers"
19496,7,"understand","breyers"
19496,7,"appeal","breyers"
19496,7,"buyer","breyers"
19496,8,"price","breyers"
19496,8,"lot","breyers"
19496,8,"creamy","breyers"
19496,8,"consistency","breyers"
19496,8,"hard","breyers"
19496,8,"icy","breyers"
19496,9,"star","breyers"
19496,10,"standout","breyers"
19496,10,"alongside","breyers"
19496,10,"option","breyers"
19496,10,"breyers","breyers"
19496,10,"carry","breyers"
19496,10,"solid","breyers"
19512,1,"nondairy","breyers"
19512,1,"grozen","breyers"
19512,2,"texture","breyers"
19512,3,"flavor","breyers"
19512,3,"excellent","breyers"
19512,4,"make","breyers"
19512,4,"overly","breyers"
19512,4,"sweet","breyers"
19512,4,"taste","breyers"
19512,5,"fact","breyers"
19512,5,"mom","breyers"
19512,5,"word","breyers"
19512,7,"wow","breyers"
19512,7,"sweet","breyers"
19512,9,"sweet","breyers"
19512,9,"spoonful","breyers"
19512,9,"pretty","breyers"
19512,9,"tasty","breyers"
19526,1,"kid","breyers"
19526,1,"leary","breyers"
19526,1,"mind","breyers"
19526,2,"texture","breyers"
19526,2,"smooth","breyers"
19526,2,"flavor","breyers"
19526,2,"fabulous","breyers"
19526,2,"admit","breyers"
19526,2,"like","breyers"
19528,1,"flavor","breyers"
19528,1,"pretty","breyers"
19528,2,"sweet","breyers"
19528,2,"like","breyers"
19528,2,"kid","breyers"
19528,2,"enjoy","breyers"
19528,3,"like","breyers"
19528,3,"night","breyers"
19528,4,"read","breyers"
19528,4,"label","breyers"
19528,4,"healthy","breyers"
19528,5,"like","breyers"
19528,5,"anymore","breyers"
19528,6,"lol","breyers"
19528,7,"young","breyers"
19528,7,"finish","breyers"
19528,7,"container","breyers"
19528,7,"problem","breyers"
19528,8,"regular","breyers"
19528,8,"avalible","breyers"
19528,8,"pick","breyers"
19528,8,"alternative","breyers"
19540,1,"love","breyers"
19540,1,"taste","breyers"
19540,2,"make","breyers"
19540,2,"add","breyers"
19540,2,"flavor","breyers"
19540,3,"nice","breyers"
19540,3,"rich","breyers"
19540,3,"simple","breyers"
19540,3,"ingredient","breyers"
19544,1,"serve","breyers"
19544,1,"dinner","breyers"
19544,1,"father","breyers"
19544,1,"step","breyers"
19544,1,"mother","breyers"
19544,1,"town","breyers"
19544,2,"sister","breyers"
19544,2,"brother","breyers"
19544,2,"law","breyers"
19544,2,"drink","breyers"
19544,2,"regular","breyers"
19544,3,"flavor","breyers"
19544,3,"great","breyers"
19544,4,"creamy","breyers"
19544,4,"regular","breyers"
19544,4,"delicious","breyers"
19544,4,"alternative","breyers"
19544,5,"hit","breyers"
19544,6,"alternative","breyers"
19544,6,"family","breyers"
19544,6,"purchase","breyers"
19554,3,"creamy","breyers"
19554,3,"texture","breyers"
19554,3,"generously","breyers"
19554,3,"evenly","breyers"
19554,3,"distribute","breyers"
19554,4,"sweet","breyers"
19554,5,"star","breyers"
19554,5,"sweet","breyers"
19554,5,"competition","breyers"
19554,6,"make","breyers"
19554,6,"mocha","breyers"
19554,6,"flavor","breyers"
19554,6,"dark","breyers"
19554,6,"chunk","breyers"
19554,6,"flavor","breyers"
19555,1,"buy","breyers"
19555,1,"child","breyers"
19555,1,"gluten","breyers"
19555,2,"figure","breyers"
19555,3,"sample","breyers"
19555,5,"stop","breyers"
19555,5,"dig","breyers"
19555,6,"delicious","breyers"
19555,7,"perfect","breyers"
19555,7,"world","breyers"
19555,7,"gluten","breyers"
19555,7,"free","breyers"
19555,7,"buy","breyers"
19555,7,"case","breyers"
19555,8,"love","breyers"
19555,8,"breyers","breyers"
19555,9,"put","breyers"
19555,9,"lid","breyers"
19555,9,"back","breyers"
19555,9,"guy","breyers"
19573,2,"grateful","breyers"
19573,2,"free","breyers"
19573,2,"product","breyers"
19573,3,"flavor","breyers"
19573,3,"elevate","breyers"
19573,4,"flavor","breyers"
19577,1,"love","breyers"
19577,1,"taste","breyers"
19577,1,"like","breyers"
19577,1,"regular","breyers"
19577,1,"tasty","breyers"
19577,1,"frozen","breyers"
19577,2,"intolerant","breyers"
19577,2,"health","breyers"
19577,2,"reason","breyers"
19577,2,"eat","breyers"
19577,2,"diary","breyers"
19583,1,"intolerant","breyers"
19583,2,"free","breyers"
19583,3,"make","breyers"
19583,4,"taste","breyers"
19583,4,"like","breyers"
19583,4,"mix","breyers"
19583,5,"flavourless","breyers"
19583,5,"triple","breyers"
19583,5,"price","breyers"
19588,1,"love","breyers"
19588,1,"flavor","breyers"
19588,1,"win","breyers"
19588,1,"sensitivity","breyers"
19588,2,"pint","breyers"
19592,1,"product","breyers"
19592,2,"hope","breyers"
19592,2,"make","breyers"
19592,3,"sweet","breyers"
19592,4,"son","breyers"
19592,4,"vegans","breyers"
19592,4,"health","breyers"
19592,4,"nut","breyers"
19594,1,"delicious","breyers"
19594,1,"sweet","breyers"
19594,1,"preference","breyers"
19594,2,"hope","breyers"
19594,2,"decrease","breyers"
19594,2,"bit","breyers"
19594,2,"lovely","breyers"
19594,2,"ingredient","breyers"
19594,2,"shine","breyers"
19604,1,"grateful","breyers"
19604,1,"breyers","breyers"
19604,1,"offer","breyers"
19604,1,"product","breyers"
19604,1,"free","breyers"
19604,1,"diet","breyers"
19604,2,"age","breyers"
19604,2,"year","breyers"
19604,2,"develop","breyers"
19604,2,"intolerance","breyers"
19604,2,"product","breyers"
19604,3,"rest","breyers"
19604,3,"life","breyers"
19604,4,"frozen","breyers"
19604,4,"product","breyers"
19604,5,"rate","breyers"
19604,5,"breyers","breyers"
19604,5,"product","breyers"
19604,6,"competitive","breyers"
19604,6,"product","breyers"
19604,6,"sell","breyers"
19604,6,"price","breyers"
19604,6,"grocery","breyers"
19604,6,"store","breyers"
19604,6,"product","breyers"
19604,6,"competitive","breyers"
19604,6,"product","breyers"
19604,6,"pint","breyers"
19604,7,"honest","breyers"
19604,7,"breyers","breyers"
19604,7,"product","breyers"
19604,7,"close","breyers"
19604,7,"match","breyers"
19604,7,"texture","breyers"
19604,7,"taste","breyers"
19604,8,"hope","breyers"
19604,8,"breyers","breyers"
19604,8,"enter","breyers"
19604,8,"frozen","breyers"
19604,8,"cashew","breyers"
19604,8,"market","breyers"
19604,9,"company","breyers"
19604,9,"sell","breyers"
19604,9,"flavor","breyers"
19604,9,"frozen","breyers"
19604,9,"cashew","breyers"
19604,10,"amazing","breyers"
19604,11,"unlike","breyers"
19604,11,"frozen","breyers"
19604,11,"frozen","breyers"
19604,11,"cashew","breyers"
19604,11,"product","breyers"
19604,11,"taste","breyers"
19604,11,"like","breyers"
19604,11,"premium","breyers"
19604,12,"breyers","breyers"
19604,12,"choose","breyers"
19604,12,"enter","breyers"
19604,12,"market","breyers"
19604,12,"make","breyers"
19604,12,"equally","breyers"
19604,12,"outstanding","breyers"
19604,12,"product","breyers"
19620,1,"expect","breyers"
19620,2,"past","breyers"
19620,2,"funny","breyers"
19620,2,"taste","breyers"
19620,2,"grainy","breyers"
19620,2,"texture","breyers"
19620,3,"stay","breyers"
19620,3,"couple","breyers"
19620,3,"year","breyers"
19620,3,"previous","breyers"
19620,3,"experience","breyers"
19620,3,"trust","breyers"
19620,3,"experience","breyers"
19620,3,"breyers","breyers"
19620,3,"decide","breyers"
19620,4,"easy","breyers"
19620,4,"find","breyers"
19620,4,"store","breyers"
19620,5,"breyers","breyers"
19620,5,"section","breyers"
19620,5,"frozen","breyers"
19620,5,"local","breyers"
19620,5,"grocery","breyers"
19620,5,"store","breyers"
19620,6,"luck","breyers"
19620,7,"home","breyers"
19620,7,"check","breyers"
19620,7,"breyers","breyers"
19620,7,"website","breyers"
19620,7,"find","breyers"
19620,7,"store","breyers"
19620,7,"carry","breyers"
19620,8,"website","breyers"
19620,8,"local","breyers"
19620,8,"grocery","breyers"
19620,8,"suppose","breyers"
19620,8,"carry","breyers"
19620,9,"back","breyers"
19620,9,"day","breyers"
19620,9,"find","breyers"
19620,9,"bottom","breyers"
19620,9,"section","breyers"
19620,9,"strictly","breyers"
19620,10,"check","breyers"
19620,10,"carton","breyers"
19620,10,"delighted","breyers"
19620,10,"short","breyers"
19620,10,"list","breyers"
19620,10,"ingredient","breyers"
19620,11,"prominently","breyers"
19620,11,"cartoon","breyers"
19620,11,"flavor","breyers"
19620,12,"aware","breyers"
19620,12,"allergy","breyers"
19620,13,"carton","breyers"
19620,13,"claim","breyers"
19620,13,"responsibly","breyers"
19620,13,"source","breyers"
19620,13,"ingredient","breyers"
19620,14,"drawback","breyers"
19620,15,"kid","breyers"
19620,15,"dinner","breyers"
19620,16,"love","breyers"
19620,17,"easy","breyers"
19620,17,"scoop","breyers"
19620,18,"texture","breyers"
19620,18,"creamy","breyers"
19620,18,"like","breyers"
19620,18,"grainy","breyers"
19620,18,"like","breyers"
19620,19,"son","breyers"
19620,19,"agree","breyers"
19620,19,"taste","breyers"
19620,19,"like","breyers"
19620,19,"marshmallow","breyers"
19620,20,"like","breyers"
19620,20,"marshmallow","breyers"
19620,20,"taste","breyers"
19620,21,"light","breyers"
19620,21,"mellow","breyers"
19620,21,"pleasant","breyers"
19620,21,"flavor","breyers"
19620,22,"distinctly","breyers"
19620,23,"perfect","breyers"
19620,23,"combination","breyers"
19620,23,"hot","breyers"
19620,23,"evening","breyers"
19620,24,"feel","breyers"
19620,24,"full","breyers"
19620,24,"bloated","breyers"
19620,24,"enjoy","breyers"
19620,25,"typically","breyers"
19620,26,"finish","breyers"
19620,26,"entire","breyers"
19620,26,"carton","breyers"
19620,26,"sitting","breyers"
19620,27,"wait","breyers"
19620,27,"flavor","breyers"
19625,1,"indulgent","breyers"
19625,2,"honestly","breyers"
19625,2,"budget","breyers"
19625,3,"extra","breyers"
19625,3,"cash","breyers"
19625,3,"decide","breyers"
19625,3,"indulge","breyers"
19625,3,"bit","breyers"
19625,4,"surprisingly","breyers"
19625,4,"delicious","breyers"
19625,6,"expect","breyers"
19625,7,"expect","breyers"
19625,7,"flavor","breyers"
19625,7,"taste","breyers"
19625,7,"like","breyers"
19625,8,"enjoy","breyers"
19625,8,"actual","breyers"
19625,8,"bite","breyers"
19625,9,"enjoy","breyers"
19625,9,"texture","breyers"
19625,9,"bite","breyers"
19625,10,"care","breyers"
19625,11,"personally","breyers"
19625,12,"cracker","breyers"
19625,12,"taste","breyers"
19625,13,"lack","breyers"
19625,13,"flavor","breyers"
19625,14,"taste","breyers"
19625,14,"like","breyers"
19625,16,"taste","breyers"
19625,16,"texture","breyers"
19625,16,"flavor","breyers"
19625,16,"favorite","breyers"
19625,17,"buy","breyers"
19625,17,"forward","breyers"
19625,17,"flavor","breyers"
19625,17,"like","breyers"
19627,2,"home","breyers"
19627,3,"notice","breyers"
19627,3,"freshness","breyers"
19627,3,"seal","breyers"
19627,4,"product","breyers"
19627,4,"tamper","breyers"
19627,5,"day","breyers"
19627,5,"age","breyers"
19627,5,"careful","breyers"
19627,5,"seal","breyers"
19627,5,"safety","breyers"
19627,5,"standpoint","breyers"
19627,6,"buy","breyers"
19627,6,"product","breyers"
19627,6,"reason","breyers"
19628,1,"love","breyers"
19628,1,"bite","breyers"
19628,3,"bite","breyers"
19631,1,"suppose","breyers"
19631,3,"combos","breyers"
19631,3,"word","breyers"
19631,4,"yikes","breyers"
19631,5,"disappointing","breyers"
19631,6,"throw","breyers"
19631,6,"rest","breyers"
19631,6,"carton","breyers"
19631,7,"taste","breyers"
19631,8,"like","breyers"
19631,8,"bitter","breyers"
19631,8,"jello","breyers"
19631,9,"cold","breyers"
19631,9,"unflavorful","breyers"
19631,9,"sweet","breyers"
19631,9,"taste","breyers"
19631,10,"disappointing","breyers"
19632,1,"boyfriend","breyers"
19632,1,"love","breyers"
19632,1,"thing","breyers"
19632,2,"enjoy","breyers"
19632,2,"swirls","breyers"
19632,2,"feel","breyers"
19632,2,"bite","breyers"
19632,2,"sweet","breyers"
19632,2,"texture","breyers"
19632,3,"exact","breyers"
19632,3,"phrasing","breyers"
19632,3,"cheesecakey","breyers"
19632,4,"eat","breyers"
19632,4,"half","breyers"
19632,4,"container","breyers"
19632,4,"sit","breyers"
19632,4,"enjoy","breyers"
19632,4,"lot","breyers"
19632,5,"receive","breyers"
19632,5,"product","breyers"
19632,5,"free","breyers"
19632,5,"testing","breyers"
19640,1,"ingredient","breyers"
19640,1,"list","breyers"
19640,1,"include","breyers"
19640,1,"molasse","breyers"
19640,2,"product","breyers"
19640,2,"sweet","breyers"
19640,2,"inedible","breyers"
19649,1,"love","breyers"
19649,2,"excited","breyers"
19649,3,"disappointed","breyers"
19649,3,"throw","breyers"
19649,4,"search","breyers"
19649,4,"entire","breyers"
19649,4,"carton","breyers"
19649,4,"find","breyers"
19649,4,"small","breyers"
19649,5,"point","breyers"
19649,5,"call","breyers"
19649,7,"lie","breyers"
19649,7,"packaging","breyers"
19650,1,"disappointed","breyers"
19650,1,"love","breyers"
19650,1,"reece","breyers"
19650,2,"advertising","breyers"
19650,2,"sell","breyers"
19650,2,"reece","breyers"
19650,3,"dig","breyers"
19650,3,"dig","breyers"
19650,3,"dig","breyers"
19650,3,"find","breyers"
19650,4,"dissatisfied","breyers"
19650,4,"taste","breyers"
19650,4,"like","breyers"
19650,4,"reece","breyers"
19650,4,"due","breyers"
19650,4,"reece","breyers"
19650,5,"taste","breyers"
19650,5,"like","breyers"
19651,1,"favorite","breyers"
19651,1,"flavor","breyers"
19651,2,"disappointment","breyers"
19651,5,"taste","breyers"
19651,5,"like","breyers"
19651,7,"taste","breyers"
19651,8,"begin","breyers"
19651,8,"indulge","breyers"
19651,9,"beginning","breyers"
19651,9,"chunk","breyers"
19651,9,"small","breyers"
19651,10,"bit","breyers"
19651,10,"skimpy","breyers"
19651,11,"half","breyers"
19651,11,"decide","breyers"
19651,11,"melt","breyers"
19651,11,"down","breyers"
19651,12,"blast","breyers"
19651,13,"find","breyers"
19651,14,"find","breyers"
19651,14,"single","breyers"
19651,14,"chunk","breyers"
19651,15,"nada","breyers"
19651,16,"addition","breyers"
19651,16,"weird","breyers"
19651,16,"skimpy","breyers"
19651,16,"blast","breyers"
19651,17,"pbc","breyers"
19651,18,"disappointed","breyers"
19651,18,"buy","breyers"
19651,19,"heck","breyers"
19651,19,"gender","breyers"
19651,21,"stop","breyers"
19651,21,"personal","breyers"
19651,21,"question","breyers"
19651,22,"make","breyers"
19651,22,"optional","breyers"
19651,22,"question","breyers"
19651,23,"lynn","breyers"
19652,1,"expect","breyers"
19652,1,"reeses","breyers"
19652,2,"receive","breyers"
19653,1,"great","breyers"
19653,1,"experience","breyers"
19653,1,"time","breyers"
19653,1,"flavor","breyers"
19653,3,"time","breyers"
19653,3,"completely","breyers"
19653,4,"exaggerate","breyers"
19653,5,"whatsoever","breyers"
19653,6,"dig","breyers"
19653,6,"dig","breyers"
19653,7,"super","breyers"
19653,7,"disappointed","breyers"
19653,7,"packaging","breyers"
19653,7,"claim","breyers"
19653,8,"false","breyers"
19653,8,"super","breyers"
19653,8,"misleading","breyers"
19653,9,"gobs","breyers"
19653,9,"power","breyers"
19653,9,"flavor","breyers"
19653,10,"flavor","breyers"
19654,1,"forward","breyers"
19654,1,"product","breyers"
19654,1,"breyers","breyers"
19654,1,"past","breyers"
19654,2,"expect","breyers"
19654,2,"taste","breyers"
19654,2,"like","breyers"
19654,2,"actual","breyers"
19654,2,"resee","breyers"
19654,3,"matter","breyers"
19654,3,"fact","breyers"
19654,3,"taste","breyers"
19654,4,"disappointment","breyers"
19654,4,"waste","breyers"
19654,4,"money","breyers"
19654,4,"product","breyers"
19654,5,"false","breyers"
19654,5,"advertisement","breyers"
19654,6,"read","breyers"
19654,6,"tho","breyers"
19654,6,"people","breyers"
19654,6,"feel","breyers"
19654,7,"shame","breyers"
19655,1,"bring","breyers"
19655,1,"breyers","breyers"
19655,2,"turn","breyers"
19655,2,"laden","breyers"
19655,2,"concoction","breyers"
19655,2,"super","breyers"
19655,2,"sweet","breyers"
19655,3,"time","breyers"
19655,3,"buy","breyers"
19655,3,"breyers","breyers"
19655,3,"product","breyers"
19655,4,"dump","breyers"
19655,4,"down","breyers"
19655,4,"garbage","breyers"
19655,4,"disposal","breyers"
19656,1,"mislead","breyers"
19656,1,"packaging","breyers"
19656,1,"whatsoever","breyers"
19656,2,"blandly","breyers"
19656,2,"flavor","breyers"
19656,2,"odd","breyers"
19656,2,"tiny","breyers"
19656,2,"streak","breyers"
19656,2,"sort","breyers"
19656,2,"flavoring","breyers"
19656,2,"call","breyers"
19656,2,"tasting","breyers"
19656,3,"disappointment","breyers"
19656,3,"waste","breyers"
19656,3,"money","breyers"
19656,3,"product","breyers"
19656,3,"time","breyers"
19656,3,"show","breyers"
19656,3,"packaging","breyers"
19658,1,"lifeless","breyers"
19658,1,"lackluster","breyers"
19658,2,"choice","breyers"
19658,3,"leave","breyers"
19658,3,"mouth","breyers"
19658,3,"cold","breyers"
19658,3,"frustrated","breyers"
19658,3,"dissatisfy","breyers"
19658,3,"search","breyers"
19658,3,"vain","breyers"
19658,3,"flavor","breyers"
19658,3,"whatsoever","breyers"
19658,4,"disgusted","breyers"
19658,5,"distraught","breyers"
19658,6,"disappoint","breyers"
19658,6,"past","breyers"
19658,6,"articulation","breyers"
19658,7,"save","breyers"
19658,7,"sorrow","breyers"
19660,3,"forward","breyers"
19660,3,"special","breyers"
19660,3,"treat","breyers"
19660,3,"favorite","breyers"
19660,3,"long","breyers"
19660,3,"ago","breyers"
19660,3,"flavor","breyers"
19660,4,"live","breyers"
19660,4,"expectation","breyers"
19660,4,"sickeningly","breyers"
19660,4,"sweet","breyers"
19660,4,"point","breyers"
19660,4,"leave","breyers"
19660,4,"aftertaste","breyers"
19660,5,"fact","breyers"
19660,6,"check","breyers"
19660,6,"box","breyers"
19660,6,"obvious","breyers"
19660,7,"ingredient","breyers"
19660,8,"down","breyers"
19660,8,"end","breyers"
